Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
1,0.8631578947368421,0.7084210526315791,0.0188679245283018,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.8653421633554084,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.8292307692307692,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0.368421052631579,0.368421052631579,0.0566037735849056,0.0,0.2307692307692307,0.3111111111111111,0.1923076923076923,0.6206244087038789,0.0,0.0,0.2608695652173913,0.4545454545454546,0.25,0.6461538461538461,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False
6,0.4526315789473685,0.2947368421052632,0.0377358490566037,0.0,0.2692307692307693,0.2222222222222222,0.1923076923076923,0.7120529801324503,0.0,0.0,0.3043478260869565,0.2424242424242424,0.3,0.7035897435897436,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0.4736842105263157,0.6042105263157895,0.169811320754717,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.6357615894039735,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.7987179487179487,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1,0.5052631578947369,0.645263157894737,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False
1,0.3157894736842104,0.2052631578947368,0.0943396226415094,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7218543046357616,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.7769230769230768,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
1,0.1578947368421053,0.4421052631578948,0.2452830188679245,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False
1,0.2947368421052632,0.191578947368421,0.0754716981132075,0.15,0.3846153846153846,0.4,0.2307692307692307,0.5916114790286975,0.1666666666666666,0.2105263157894736,0.4347826086956521,0.4848484848484848,0.35,0.5692307692307692,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.3157894736842104,0.2052631578947368,0.1320754716981132,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6887417218543046,0.0833333333333333,0.0,0.217391304347826,0.2727272727272727,0.2,0.7134615384615384,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0.4010526315789473,0.5663157894736843,0.320754716981132,0.0,0.2692307692307693,0.1555555555555555,0.2307692307692307,0.6629580573951435,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.7038461538461538,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3,0.4105263157894736,0.2778947368421052,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.0769230769230769,0.6357615894039735,0.0,0.0,0.2608695652173913,0.1818181818181818,0.05,0.5923076923076923,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.5789473684210527,0.5789473684210527,0.0377358490566037,0.0,0.2307692307692307,0.2,0.2307692307692307,0.7593818984547461,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7448717948717949,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False
5,0.4842105263157894,0.3294736842105263,0.0566037735849056,0.0,0.3076923076923077,0.2666666666666666,0.2692307692307693,0.6607379375591296,0.0,0.0,0.3478260869565217,0.3636363636363636,0.35,0.6715384615384615,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
2,0.3157894736842104,0.2789473684210526,0.0188679245283018,0.0,0.2307692307692307,0.2666666666666666,0.1923076923076923,0.5827814569536424,0.0,0.0,0.2608695652173913,0.3333333333333333,0.15,0.5564102564102564,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False
1,0.4421052631578948,0.2947368421052632,0.0566037735849056,0.0,0.2307692307692307,0.2888888888888889,0.1538461538461538,0.5721854304635762,0.0,0.0,0.2608695652173913,0.4545454545454546,0.2,0.6461538461538461,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1,0.6842105263157894,0.6842105263157894,0.1320754716981132,0.1,0.2307692307692307,0.1333333333333333,0.0769230769230769,0.847682119205298,0.0,0.1052631578947368,0.3043478260869565,0.2121212121212121,0.1,0.8615384615384615,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0.4736842105263157,0.4736842105263157,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2,0.2947368421052632,0.191578947368421,0.0377358490566037,0.0,0.2307692307692307,0.2222222222222222,0.2307692307692307,0.6445916114790287,0.0,0.0,0.2608695652173913,0.2424242424242424,0.25,0.6282051282051281,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False
1,0.7684210526315789,0.6947368421052631,0.0188679245283018,0.0,0.2692307692307693,0.1555555555555555,0.2692307692307693,0.8552507095553453,0.0,0.0,0.3478260869565217,0.2727272727272727,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
5,0.368421052631579,0.2915789473684211,0.0566037735849056,0.0,0.2307692307692307,0.1555555555555555,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False
1,0.4210526315789473,0.2926315789473683,0.0188679245283018,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.7417218543046358,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7538461538461538,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.5578947368421052,0.445263157894737,0.0377358490566037,0.0,0.2692307692307693,0.1555555555555555,0.2307692307692307,0.755849889624724,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.7682051282051281,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.3789473684210527,0.3157894736842104,0.1320754716981132,0.0,0.2307692307692307,0.2888888888888889,0.0,0.0,0.25,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
1,0.3157894736842104,0.2452631578947368,0.0566037735849056,0.0,0.3076923076923077,0.2666666666666666,0.1923076923076923,0.6358675496688742,0.0833333333333333,0.0,0.3478260869565217,0.3636363636363636,0.25,0.6462615384615384,0.0833333333333333,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1,0.1999999999999999,0.4305263157894736,0.169811320754717,0.45,0.5384615384615385,0.3111111111111111,0.5384615384615385,0.7417218543046358,0.0,0.3684210526315789,0.5652173913043478,0.3939393939393939,0.65,0.7331360946745562,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
2,0.368421052631579,0.4736842105263157,0.320754716981132,0.0,0.1923076923076923,0.2222222222222222,0.1153846153846153,0.6181015452538631,0.0833333333333333,0.0,0.217391304347826,0.2121212121212121,0.2,0.6865384615384615,0.0,0.2093023255813954,0.0,0.1241743725231175,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,0.368421052631579,0.368421052631579,0.4150943396226415,0.0,0.2307692307692307,0.2222222222222222,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.1578947368421053,0.1578947368421053,0.3018867924528302,0.25,0.3076923076923077,0.2222222222222222,0.2307692307692307,0.6799116997792495,0.0,0.1052631578947368,0.217391304347826,0.2424242424242424,0.2,0.6461538461538461,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
4,0.3368421052631578,0.2189473684210525,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3,0.263157894736842,0.2305263157894737,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7152317880794702,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7230769230769231,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
